786540.00,1121360.00,36685.00,83835.00,87785.00,35221.00,41621.00,39031.00,67.00,60.00
94872.00,31426.00,7012.00,2831.00,3262.00,3834.00,1282.00,365.00,74.00,63.00
644896.00,40849.00,8097.00,14209.00,7182.00,13798.00,5520.00,2583.00,60.00,57.00
1649598.00,62908.00,38932.00,3966.00,6762.00,8698.00,4675.00,1561.00,37.00,61.00
1979416.00,45389.00,11765.00,41690.00,15716.00,13135.00,2354.00,2111.00,37.00,61.00
753497.00,12547.00,6581.00,7789.00,3457.00,3173.00,1245.00,356.00,37.00,61.00
1040108.00,160794.00,87632.00,18385.00,13325.00,57438.00,11687.00,13361.00,54.00,78.00
632760.00,91233.00,3463.00,8999.00,9428.00,7030.00,1617.00,1194.00,54.00,78.00
2045087.00,17164.00,3199.00,5298.00,8660.00,3536.00,5130.00,1003.00,57.00,80.00
419007.00,828256.00,261390.00,114178.00,141832.00,157591.00,47153.00,47338.00,53.00,80.00
1499384.00,10327.00,4273.00,838.00,3320.00,2768.00,927.00,247.00,53.00,80.00
792738.00,13719.00,2629.00,2238.00,4146.00,2079.00,889.00,499.00,53.00,80.00
381787.00,30044.00,3783.00,5688.00,11652.00,13208.00,5087.00,4803.00,53.00,80.00
1861789.00,390067.00,343049.00,90301.00,52155.00,38843.00,8356.00,9957.00,53.00,80.00
1292820.00,123849.00,34261.00,80808.00,31308.00,46654.00,17313.00,13178.00,61.00,81.00
621114.00,16629.00,2186.00,894.00,978.00,680.00,252.00,165.00,61.00,81.00
844194.00,194112.00,24310.00,12761.00,26141.00,10897.00,3258.00,568.00,61.00,81.00
1065866.00,24291.00,4904.00,7980.00,5693.00,9174.00,1712.00,2136.00,61.00,78.00
305835.00,22099.00,5139.00,16635.00,4902.00,5817.00,4672.00,5608.00,61.00,87.00
150770.00,46422.00,14123.00,6842.00,7042.00,14053.00,3242.00,1362.00,66.00,84.00
738558.00,192237.00,17562.00,23111.00,19300.00,15263.00,19338.00,18463.00,54.00,70.00
54634.00,23060.00,7011.00,8342.00,3816.00,3181.00,1840.00,2265.00,47.00,77.00
297655.00,39794.00,9692.00,9623.00,6070.00,2998.00,1943.00,1205.00,37.00,70.00
754304.00,92474.00,15163.00,54450.00,80224.00,66503.00,7734.00,5538.00,44.00,70.00
229452.00,74406.00,41593.00,27491.00,20758.00,9605.00,3501.00,2721.00,44.00,88.00
976524.00,145564.00,14417.00,28803.00,45465.00,38751.00,11736.00,4832.00,53.00,77.00
117103.00,26252.00,3938.00,8912.00,2588.00,3297.00,1948.00,1099.00,57.00,75.00
